GEO_id2,civ_std_err,tot_pop_std_err,vet_std_err,tot_pop_std_err2
6037125310,136.78,136.78,10.3,136.78
6037127803,136.78,136.78,11.52,136.78
6037185310,136.78,136.78,15.76,136.78
6037267502,136.78,136.78,26.06,136.78
6037480802,136.78,136.78,36.36,136.78
6037533203,136.78,136.78,40.61,136.78
6037575001,136.78,136.78,50.3,136.78
6037302301,137.39,137.39,29.09,137.39
6037433307,137.39,137.39,34.55,137.39
6037433403,137.39,137.39,34.55,137.39
6037481606,137.39,137.39,36.97,137.39
6037920034,137.39,137.39,75.76,137.39
6037128801,137.99,137.99,12.12,137.99
6037183221,137.99,137.99,15.15,137.99
6037186302,137.99,137.99,15.76,137.99
6037204820,137.99,137.99,19.39,137.99
6037216100,137.99,137.99,21.21,137.99
6037226700,137.99,137.99,23.03,137.99
6037300600,137.99,137.99,28.48,137.99
6037462800,137.99,137.99,35.76,137.99
6037910810,137.99,137.99,73.94,137.99
6037101400,138.6,138.6,1,138.6
6037183101,138.6,138.6,15.15,138.6
6037234600,138.6,138.6,23.64,138.6
6037272301,138.6,138.6,26.67,138.6
6037401704,138.6,138.6,30.3,138.6
6037408722,138.6,138.6,33.33,138.6
6037430003,138.6,138.6,33.94,138.6
6037554513,138.6,138.6,47.27,138.6
6037101220,139.21,139.21,1,139.21
6037103400,139.21,139.21,1,139.21
6037139801,139.21,139.21,14.55,139.21
6037139802,139.21,139.21,14.55,139.21
6037224010,139.21,139.21,22.42,139.21
6037301502,139.21,139.21,28.48,139.21
6037461000,139.21,139.21,35.15,139.21
6037481605,139.21,139.21,36.97,139.21
6037543702,139.21,139.21,44.24,139.21
6037910712,139.21,139.21,72.12,139.21
6037113322,139.82,139.82,7.27,139.82
6037121102,139.82,139.82,8.48,139.82
6037134305,139.82,139.82,12.73,139.82
6037401500,139.82,139.82,30.3,139.82
6037532200,139.82,139.82,40.61,139.82
6037572202,139.82,139.82,49.09,139.82
6037573700,139.82,139.82,49.7,139.82
6037900501,139.82,139.82,64.24,139.82
6037195901,140.43,140.43,17.58,140.43
6037212610,140.43,140.43,20.61,140.43
6037311600,140.43,140.43,29.7,140.43
6037554802,140.43,140.43,47.27,140.43
6037124102,141.03,141.03,10.3,141.03
6037135111,141.03,141.03,13.33,141.03
6037243100,141.03,141.03,24.85,141.03
6037572100,141.03,141.03,49.09,141.03
6037576700,141.03,141.03,50.91,141.03
6037601202,141.03,141.03,52.73,141.03
6037901008,141.03,141.03,66.67,141.03
6037211320,141.64,141.64,20.61,141.64
6037228600,141.64,141.64,23.03,141.64
6037275311,141.64,141.64,27.27,141.64
6037554900,141.64,141.64,47.27,141.64
6037576503,141.64,141.64,50.91,141.64
6037602801,141.64,141.64,53.94,141.64
6037650701,141.64,141.64,56.97,141.64
6037124700,142.25,142.25,10.3,142.25
6037208301,142.25,142.25,20,142.25
6037239202,142.25,142.25,24.24,142.25
6037300301,142.25,142.25,28.48,142.25
6037433200,142.25,142.25,34.55,142.25
6037543703,142.25,142.25,44.24,142.25
6037554002,142.25,142.25,46.67,142.25
6037650200,142.25,142.25,56.97,142.25
6037670407,142.25,142.25,58.79,142.25
6037141600,142.86,142.86,15.15,142.86
6037183610,142.86,142.86,15.76,142.86
6037199120,142.86,142.86,18.18,142.86
6037209520,142.86,142.86,20,142.86
6037218500,142.86,142.86,21.82,142.86
6037434003,142.86,142.86,35.15,142.86
6037481604,142.86,142.86,36.97,142.86
6037700300,142.86,142.86,59.39,142.86
6037900103,142.86,142.86,64.24,142.86
6037131300,143.47,143.47,12.12,143.47
6037134904,143.47,143.47,13.33,143.47
6037190401,143.47,143.47,16.97,143.47
6037191302,143.47,143.47,16.97,143.47
6037226410,143.47,143.47,22.42,143.47
6037403322,143.47,143.47,30.91,143.47
6037405900,143.47,143.47,32.12,143.47
6037535902,143.47,143.47,42.42,143.47
6037571504,143.47,143.47,48.48,143.47
6037651221,143.47,143.47,58.18,143.47
6037910101,143.47,143.47,68.48,143.47
6037920012,143.47,143.47,74.55,143.47
6037109700,144.07,144.07,6.06,144.07
6037123206,144.07,144.07,9.7,144.07
6037123304,144.07,144.07,9.7,144.07
6037183520,144.07,144.07,15.76,144.07
6037276604,144.07,144.07,27.27,144.07
6037294900,144.07,144.07,27.88,144.07
6037408626,144.07,144.07,33.33,144.07
6037430501,144.07,144.07,33.94,144.07
6037481500,144.07,144.07,36.97,144.07
6037670100,144.07,144.07,58.18,144.07
6037701801,144.07,144.07,60.61,144.07
6037910001,144.07,144.07,68.48,144.07
6037910301,144.07,144.07,69.7,144.07
6037134423,144.68,144.68,13.33,144.68
6037189903,144.68,144.68,16.36,144.68
6037195500,144.68,144.68,17.58,144.68
6037237402,144.68,144.68,24.24,144.68
6037237720,144.68,144.68,24.24,144.68
6037241110,144.68,144.68,24.85,144.68
6037302003,144.68,144.68,29.09,144.68
6037480901,144.68,144.68,36.36,144.68
6037542800,144.68,144.68,43.64,144.68
6037603001,144.68,144.68,54.55,144.68
6037900703,144.68,144.68,65.45,144.68
6037901009,144.68,144.68,66.67,144.68
6037910809,144.68,144.68,73.94,144.68
6037113213,145.29,145.29,7.27,145.29
6037131600,145.29,145.29,12.12,145.29
6037203710,145.29,145.29,18.79,145.29
6037232110,145.29,145.29,23.03,145.29
6037273200,145.29,145.29,26.67,145.29
6037294301,145.29,145.29,27.88,145.29
6037302202,145.29,145.29,29.09,145.29
6037462100,145.29,145.29,35.76,145.29
6037620522,145.29,145.29,55.76,145.29
6037800408,145.29,145.29,63.64,145.29
6037113234,145.9,145.9,7.27,145.9
6037117520,145.9,145.9,7.27,145.9
6037134104,145.9,145.9,12.73,145.9
6037137401,145.9,145.9,13.94,145.9
6037218120,145.9,145.9,21.82,145.9
6037238320,145.9,145.9,24.24,145.9
6037267403,145.9,145.9,26.06,145.9
6037408723,145.9,145.9,33.33,145.9
6037530203,145.9,145.9,39.39,145.9
6037535701,145.9,145.9,42.42,145.9
6037573202,145.9,145.9,49.7,145.9
6037600704,145.9,145.9,52.12,145.9
6037122420,146.5,146.5,9.09,146.5
6037123700,146.5,146.5,9.7,146.5
6037192410,146.5,146.5,17.58,146.5
6037207301,146.5,146.5,19.39,146.5
6037211000,146.5,146.5,20,146.5
6037404703,146.5,146.5,31.52,146.5
6037431900,146.5,146.5,34.55,146.5
6037482202,146.5,146.5,36.97,146.5
6037482701,146.5,146.5,37.58,146.5
6037536200,146.5,146.5,42.42,146.5
6037543604,146.5,146.5,44.24,146.5
6037554522,146.5,146.5,47.27,146.5
6037137502,147.11,147.11,13.94,147.11
6037191203,147.11,147.11,16.97,147.11
6037239702,147.11,147.11,24.24,147.11
6037407701,147.11,147.11,32.73,147.11
6037621326,147.11,147.11,56.36,147.11
6037109500,147.72,147.72,5.45,147.72
6037188202,147.72,147.72,16.36,147.72
6037269903,147.72,147.72,26.06,147.72
6037402402,147.72,147.72,30.3,147.72
6037407602,147.72,147.72,32.73,147.72
6037431502,147.72,147.72,34.55,147.72
6037462600,147.72,147.72,35.76,147.72
6037541605,147.72,147.72,43.03,147.72
6037602700,147.72,147.72,53.94,147.72
6037700902,147.72,147.72,60,147.72
6037120108,148.33,148.33,8.48,148.33
6037189400,148.33,148.33,16.36,148.33
6037406411,148.33,148.33,32.12,148.33
6037550400,148.33,148.33,44.85,148.33
6037553300,148.33,148.33,46.06,148.33
6037574300,148.33,148.33,50.3,148.33
6037575802,148.33,148.33,50.3,148.33
6037601302,148.33,148.33,52.73,148.33
6037601401,148.33,148.33,52.73,148.33
6037603702,148.33,148.33,55.15,148.33
6037651401,148.33,148.33,58.18,148.33
6037930200,148.33,148.33,86.67,148.33
6037109200,148.94,148.94,4.85,148.94
6037123420,148.94,148.94,9.7,148.94
6037131400,148.94,148.94,12.12,148.94
6037204810,148.94,148.94,19.39,148.94
6037214501,148.94,148.94,21.21,148.94
6037271902,148.94,148.94,26.67,148.94
6037403901,148.94,148.94,31.52,148.94
6037531101,148.94,148.94,40,148.94
6037540600,148.94,148.94,43.03,148.94
6037570502,148.94,148.94,48.48,148.94
6037900508,148.94,148.94,64.85,148.94
6037910601,148.94,148.94,70.91,148.94
6037910811,148.94,148.94,73.94,148.94
6037104105,149.54,149.54,1,149.54
6037121600,149.54,149.54,8.48,149.54
6037183103,149.54,149.54,15.15,149.54
6037197200,149.54,149.54,18.18,149.54
6037239501,149.54,149.54,24.24,149.54
6037301602,149.54,149.54,28.48,149.54
6037431002,149.54,149.54,33.94,149.54
6037554203,149.54,149.54,46.67,149.54
6037205110,150.15,150.15,19.39,150.15
6037217002,150.15,150.15,21.21,150.15
6037240900,150.15,150.15,24.85,150.15
6037296500,150.15,150.15,27.88,150.15
6037572302,150.15,150.15,49.09,150.15
6037600303,150.15,150.15,52.12,150.15
6037602505,150.15,150.15,53.33,150.15
6037123301,150.76,150.76,9.7,150.76
6037186203,150.76,150.76,15.76,150.76
6037208402,150.76,150.76,20,150.76
6037211802,150.76,150.76,20.61,150.76
6037231300,150.76,150.76,23.03,150.76
6037401303,150.76,150.76,30.3,150.76
6037403722,150.76,150.76,31.52,150.76
6037404802,150.76,150.76,31.52,150.76
6037541200,150.76,150.76,43.03,150.76
6037650101,150.76,150.76,56.36,150.76
6037101210,151.37,151.37,1,151.37
6037131100,151.37,151.37,12.12,151.37
6037203600,151.37,151.37,18.79,151.37
6037211703,151.37,151.37,20.61,151.37
6037530003,151.37,151.37,39.39,151.37
6037534405,151.37,151.37,41.82,151.37
6037535605,151.37,151.37,42.42,151.37
6037550700,151.37,151.37,44.85,151.37
6037553200,151.37,151.37,46.06,151.37
6037576403,151.37,151.37,50.91,151.37
6037602103,151.37,151.37,53.33,151.37
6037920322,151.37,151.37,82.42,151.37
6037103101,151.98,151.98,1,151.98
6037211910,151.98,151.98,20.61,151.98
6037400204,151.98,151.98,29.7,151.98
6037404504,151.98,151.98,31.52,151.98
6037405302,151.98,151.98,32.12,151.98
6037570402,151.98,151.98,47.88,151.98
6037570901,151.98,151.98,48.48,151.98
6037571102,151.98,151.98,48.48,151.98
6037124300,152.58,152.58,10.3,152.58
6037408624,152.58,152.58,33.33,152.58
6037462201,152.58,152.58,35.76,152.58
6037500202,152.58,152.58,37.58,152.58
6037650003,152.58,152.58,56.36,152.58
6037702901,152.58,152.58,61.82,152.58
6037106645,153.19,153.19,3.64,153.19
6037124104,153.19,153.19,10.3,153.19
6037139600,153.19,153.19,14.55,153.19
6037141700,153.19,153.19,15.15,153.19
6037183510,153.19,153.19,15.76,153.19
6037236100,153.19,153.19,23.64,153.19
6037237300,153.19,153.19,24.24,153.19
6037262200,153.19,153.19,25.45,153.19
6037404903,153.19,153.19,32.12,153.19
6037408628,153.19,153.19,33.33,153.19
6037481714,153.19,153.19,36.97,153.19
6037534502,153.19,153.19,41.82,153.19
6037577604,153.19,153.19,51.52,153.19
6037910603,153.19,153.19,70.91,153.19
6037208610,153.8,153.8,20,153.8
6037221710,153.8,153.8,21.82,153.8
6037302004,153.8,153.8,29.09,153.8
6037482800,153.8,153.8,37.58,153.8
6037534403,153.8,153.8,41.82,153.8
6037551201,153.8,153.8,45.45,153.8
6037554001,153.8,153.8,46.67,153.8
6037576200,153.8,153.8,50.91,153.8
6037800326,153.8,153.8,63.03,153.8
6037137000,154.41,154.41,13.33,154.41
6037189500,154.41,154.41,16.36,154.41
6037211500,154.41,154.41,20.61,154.41
6037212304,154.41,154.41,20.61,154.41
6037217200,154.41,154.41,21.21,154.41
6037297602,154.41,154.41,28.48,154.41
6037403702,154.41,154.41,31.52,154.41
6037404100,154.41,154.41,31.52,154.41
6037404901,154.41,154.41,31.52,154.41
6037408631,154.41,154.41,33.33,154.41
6037432700,154.41,154.41,34.55,154.41
6037461300,154.41,154.41,35.15,154.41
6037650501,154.41,154.41,56.97,154.41
6037181500,155.02,155.02,15.15,155.02
6037183104,155.02,155.02,15.15,155.02
6037195600,155.02,155.02,17.58,155.02
6037195802,155.02,155.02,17.58,155.02
6037212501,155.02,155.02,20.61,155.02
6037212502,155.02,155.02,20.61,155.02
6037221402,155.02,155.02,21.82,155.02
6037234000,155.02,155.02,23.64,155.02
6037403319,155.02,155.02,30.91,155.02
6037541100,155.02,155.02,43.03,155.02
6037800332,155.02,155.02,63.64,155.02
6037120300,155.62,155.62,8.48,155.62
6037195300,155.62,155.62,17.58,155.62
6037211122,155.62,155.62,20,155.62
6037267700,155.62,155.62,26.06,155.62
6037403000,155.62,155.62,30.91,155.62
6037403324,155.62,155.62,30.91,155.62
6037404301,155.62,155.62,31.52,155.62
6037570100,155.62,155.62,47.88,155.62
6037670201,155.62,155.62,58.18,155.62
6037232600,156.23,156.23,23.64,156.23
6037236204,156.23,156.23,23.64,156.23
6037267800,156.23,156.23,26.06,156.23
6037432402,156.23,156.23,34.55,156.23
6037433902,156.23,156.23,35.15,156.23
6037533503,156.23,156.23,41.21,156.23
6037552900,156.23,156.23,46.06,156.23
6037600100,156.23,156.23,51.52,156.23
6037102105,156.84,156.84,1,156.84
6037272202,156.84,156.84,26.67,156.84
6037530202,156.84,156.84,39.39,156.84
6037530400,156.84,156.84,39.39,156.84
6037551101,156.84,156.84,45.45,156.84
6037572001,156.84,156.84,49.09,156.84
6037109400,157.45,157.45,5.45,157.45
6037125502,157.45,157.45,10.91,157.45
6037143602,157.45,157.45,15.15,157.45
6037185203,157.45,157.45,15.76,157.45
6037194402,157.45,157.45,17.58,157.45
6037219020,157.45,157.45,21.82,157.45
6037240600,157.45,157.45,24.85,157.45
6037294302,157.45,157.45,27.88,157.45
6037403721,157.45,157.45,31.52,157.45
6037404202,157.45,157.45,31.52,157.45
6037533901,157.45,157.45,41.21,157.45
6037534406,157.45,157.45,41.82,157.45
6037600912,157.45,157.45,52.73,157.45
6037603005,157.45,157.45,54.55,157.45
6037183820,158.05,158.05,15.76,158.05
6037201402,158.05,158.05,18.79,158.05
6037211701,158.05,158.05,20.61,158.05
6037269907,158.05,158.05,26.67,158.05
6037294520,158.05,158.05,27.88,158.05
6037406402,158.05,158.05,32.12,158.05
6037408137,158.05,158.05,32.73,158.05
6037433501,158.05,158.05,35.15,158.05
6037533104,158.05,158.05,40.61,158.05
6037603101,158.05,158.05,54.55,158.05
6037910401,158.05,158.05,69.7,158.05
6037920018,158.05,158.05,75.15,158.05
6037123104,158.66,158.66,9.09,158.66
6037187101,158.66,158.66,16.36,158.66
6037188201,158.66,158.66,16.36,158.66
6037238200,158.66,158.66,24.24,158.66
6037264000,158.66,158.66,25.45,158.66
6037400402,158.66,158.66,29.7,158.66
6037400403,158.66,158.66,29.7,158.66
6037540102,158.66,158.66,42.42,158.66
6037553602,158.66,158.66,46.67,158.66
6037123203,159.27,159.27,9.7,159.27
6037213202,159.27,159.27,20.61,159.27
6037271600,159.27,159.27,26.67,159.27
6037276603,159.27,159.27,27.27,159.27
6037480803,159.27,159.27,36.36,159.27
6037553801,159.27,159.27,46.67,159.27
6037570404,159.27,159.27,47.88,159.27
6037131200,159.88,159.88,12.12,159.88
6037194200,159.88,159.88,17.58,159.88
6037297201,159.88,159.88,28.48,159.88
6037482001,159.88,159.88,36.97,159.88
6037534803,159.88,159.88,41.82,159.88
6037601100,159.88,159.88,52.73,159.88
6037601802,159.88,159.88,52.73,159.88
6037203100,160.49,160.49,18.79,160.49
6037402502,160.49,160.49,30.91,160.49
6037408003,160.49,160.49,32.73,160.49
6037531702,160.49,160.49,40,160.49
6037620904,160.49,160.49,55.76,160.49
6037267902,161.09,161.09,26.06,161.09
6037300502,161.09,161.09,28.48,161.09
6037408134,161.09,161.09,32.73,161.09
6037503104,161.09,161.09,38.79,161.09
6037540203,161.09,161.09,43.03,161.09
6037550800,161.09,161.09,44.85,161.09
6037571704,161.09,161.09,48.48,161.09
6037102107,161.7,161.7,1,161.7
6037186403,161.7,161.7,15.76,161.7
6037191120,161.7,161.7,16.97,161.7
6037221304,161.7,161.7,21.82,161.7
6037482101,161.7,161.7,36.97,161.7
6037536103,161.7,161.7,42.42,161.7
6037575103,161.7,161.7,50.3,161.7
6037670500,161.7,161.7,58.79,161.7
6037900505,161.7,161.7,64.85,161.7
6037127220,162.31,162.31,10.91,162.31
6037191410,162.31,162.31,16.97,162.31
6037294701,162.31,162.31,27.88,162.31
6037310601,162.31,162.31,29.7,162.31
6037481902,162.31,162.31,36.97,162.31
6037531301,162.31,162.31,40,162.31
6037541801,162.31,162.31,43.03,162.31
6037542106,162.31,162.31,43.64,162.31
6037650401,162.31,162.31,56.97,162.31
6037900804,162.31,162.31,66.06,162.31
6037104310,162.92,162.92,1,162.92
6037137302,162.92,162.92,13.94,162.92
6037262301,162.92,162.92,25.45,162.92
6037551402,162.92,162.92,45.45,162.92
6037570301,162.92,162.92,47.88,162.92
6037181000,163.53,163.53,15.15,163.53
6037201504,163.53,163.53,18.79,163.53
6037275603,163.53,163.53,27.27,163.53
6037540901,163.53,163.53,43.03,163.53
6037541001,163.53,163.53,43.03,163.53
6037542602,163.53,163.53,43.64,163.53
6037543000,163.53,163.53,44.24,163.53
6037543801,163.53,163.53,44.24,163.53
6037555102,163.53,163.53,47.88,163.53
6037186404,164.13,164.13,15.76,164.13
6037192002,164.13,164.13,17.58,164.13
6037231710,164.13,164.13,23.03,164.13
6037278001,164.13,164.13,27.27,164.13
6037402902,164.13,164.13,30.91,164.13
6037543100,164.13,164.13,44.24,164.13
6037575002,164.13,164.13,50.3,164.13
6037920017,164.13,164.13,74.55,164.13
6037121221,164.74,164.74,8.48,164.74
6037123902,164.74,164.74,9.7,164.74
6037139504,164.74,164.74,14.55,164.74
6037208000,164.74,164.74,20,164.74
6037404801,164.74,164.74,31.52,164.74
6037482502,164.74,164.74,37.58,164.74
6037535503,164.74,164.74,42.42,164.74
6037670406,164.74,164.74,58.79,164.74
6037900805,164.74,164.74,66.06,164.74
6037189202,165.35,165.35,16.36,165.35
6037203500,165.35,165.35,18.79,165.35
6037264103,165.35,165.35,25.45,165.35
6037300100,165.35,165.35,28.48,165.35
6037482102,165.35,165.35,36.97,165.35
6037533804,165.35,165.35,41.21,165.35
6037181600,165.96,165.96,15.15,165.96
6037212701,165.96,165.96,20.61,165.96
6037403403,165.96,165.96,30.91,165.96
6037403405,165.96,165.96,31.52,165.96
6037408704,165.96,165.96,33.33,165.96
6037620002,165.96,165.96,55.15,165.96
6037120106,166.57,166.57,7.88,166.57
6037134903,166.57,166.57,13.33,166.57
6037219500,166.57,166.57,21.82,166.57
6037300701,166.57,166.57,28.48,166.57
6037403902,166.57,166.57,31.52,166.57
6037407900,166.57,166.57,32.73,166.57
6037408630,166.57,166.57,33.33,166.57
6037551202,166.57,166.57,45.45,166.57
6037554801,166.57,166.57,47.27,166.57
6037573800,166.57,166.57,49.7,166.57
6037651302,166.57,166.57,58.18,166.57
6037920339,166.57,166.57,86.67,166.57
6037115103,167.17,167.17,7.27,167.17
6037137201,167.17,167.17,13.94,167.17
6037199800,167.17,167.17,18.18,167.17
6037274100,167.17,167.17,27.27,167.17
6037407702,167.17,167.17,32.73,167.17
6037462900,167.17,167.17,35.76,167.17
6037535400,167.17,167.17,41.82,167.17
6037554103,167.17,167.17,46.67,167.17
6037575801,167.17,167.17,50.3,167.17
6037601001,167.17,167.17,52.73,167.17
6037651002,167.17,167.17,57.58,167.17
6037651101,167.17,167.17,57.58,167.17
6037211310,167.78,167.78,20,167.78
6037310300,167.78,167.78,29.09,167.78
6037402102,167.78,167.78,30.3,167.78
6037502003,167.78,167.78,38.18,167.78
6037543701,167.78,167.78,44.24,167.78
6037600501,167.78,167.78,52.12,167.78
6037700501,167.78,167.78,59.39,167.78
6037203300,168.39,168.39,18.79,168.39
6037236400,168.39,168.39,24.24,168.39
6037300702,168.39,168.39,28.48,168.39
6037406102,168.39,168.39,32.12,168.39
6037550902,168.39,168.39,45.45,168.39
6037575402,168.39,168.39,50.3,168.39
6037701100,168.39,168.39,60,168.39
6037132502,169,169,12.73,169
6037275602,169,169,27.27,169
6037401701,169,169,30.3,169
6037401902,169,169,30.3,169
6037432300,169,169,34.55,169
6037530901,169,169,39.39,169
6037540202,169,169,42.42,169
6037575101,169,169,50.3,169
6037600201,169,169,51.52,169
6037600902,169,169,52.73,169
6037194101,169.6,169.6,17.58,169.6
6037204600,169.6,169.6,19.39,169.6
6037219300,169.6,169.6,21.82,169.6
6037237201,169.6,169.6,24.24,169.6
6037402904,169.6,169.6,30.91,169.6
6037404803,169.6,169.6,31.52,169.6
6037480804,169.6,169.6,36.36,169.6
6037500300,169.6,169.6,37.58,169.6
6037531102,169.6,169.6,40,169.6
6037910403,169.6,169.6,69.7,169.6
6037106642,170.21,170.21,3.64,170.21
6037113422,170.21,170.21,7.27,170.21
6037133000,170.21,170.21,12.73,170.21
6037201301,170.21,170.21,18.18,170.21
6037241202,170.21,170.21,24.85,170.21
6037503602,170.21,170.21,38.79,170.21
6037551102,170.21,170.21,45.45,170.21
6037571000,170.21,170.21,48.48,170.21
6037651304,170.21,170.21,58.18,170.21
6037703200,170.21,170.21,62.42,170.21
6037127805,170.82,170.82,11.52,170.82
6037132101,170.82,170.82,12.12,170.82
6037183702,170.82,170.82,15.76,170.82
6037275302,170.82,170.82,27.27,170.82
6037406701,170.82,170.82,32.12,170.82
6037530005,170.82,170.82,39.39,170.82
6037554403,170.82,170.82,46.67,170.82
6037670413,170.82,170.82,58.79,170.82
6037920104,170.82,170.82,78.18,170.82
6037107020,171.43,171.43,4.24,171.43
6037189902,171.43,171.43,16.36,171.43
6037194300,171.43,171.43,17.58,171.43
6037201200,171.43,171.43,18.18,171.43
6037227020,171.43,171.43,23.03,171.43
6037240402,171.43,171.43,24.85,171.43
6037400205,171.43,171.43,29.7,171.43
6037433101,171.43,171.43,34.55,171.43
6037463000,171.43,171.43,35.76,171.43
6037532900,171.43,171.43,40.61,171.43
6037534404,171.43,171.43,41.82,171.43
6037554521,171.43,171.43,47.27,171.43
6037602104,171.43,171.43,53.33,171.43
6037602105,171.43,171.43,53.33,171.43
6037132102,172.04,172.04,12.12,172.04
6037232120,172.04,172.04,23.64,172.04
6037271300,172.04,172.04,26.67,172.04
6037408504,172.04,172.04,33.33,172.04
6037463500,172.04,172.04,35.76,172.04
6037503902,172.04,172.04,39.39,172.04
6037532303,172.04,172.04,40.61,172.04
6037550000,172.04,172.04,44.85,172.04
6037572400,172.04,172.04,49.09,172.04
6037576302,172.04,172.04,50.91,172.04
6037910714,172.04,172.04,72.12,172.04
6037131020,172.64,172.64,12.12,172.64
6037137501,172.64,172.64,13.94,172.64
6037275500,172.64,172.64,27.27,172.64
6037293302,172.64,172.64,27.88,172.64
6037320202,172.64,172.64,29.7,172.64
6037403312,172.64,172.64,30.91,172.64
6037575901,172.64,172.64,50.3,172.64
6037604002,172.64,172.64,55.15,172.64
6037670324,172.64,172.64,58.18,172.64
6037186301,173.25,173.25,15.76,173.25
6037220100,173.25,173.25,21.82,173.25
6037237102,173.25,173.25,24.24,173.25
6037269000,173.25,173.25,26.06,173.25
6037276500,173.25,173.25,27.27,173.25
6037277200,173.25,173.25,27.27,173.25
6037294810,173.25,173.25,27.88,173.25
6037301203,173.25,173.25,28.48,173.25
6037311801,173.25,173.25,29.7,173.25
6037552302,173.25,173.25,46.06,173.25
6037601211,173.25,173.25,52.73,173.25
6037910711,173.25,173.25,72.12,173.25
6037104201,173.86,173.86,1,173.86
6037201110,173.86,173.86,18.18,173.86
6037201503,173.86,173.86,18.79,173.86
6037463700,173.86,173.86,35.76,173.86
6037481402,173.86,173.86,36.97,173.86
6037533403,173.86,173.86,40.61,173.86
6037535803,173.86,173.86,42.42,173.86
6037542104,173.86,173.86,43.64,173.86
6037574000,173.86,173.86,50.3,173.86
6037620305,173.86,173.86,55.76,173.86
6037621201,173.86,173.86,56.36,173.86
6037920102,173.86,173.86,78.18,173.86
6037113232,174.47,174.47,7.27,174.47
6037237800,174.47,174.47,24.24,174.47
6037402403,174.47,174.47,30.91,174.47
6037404201,174.47,174.47,31.52,174.47
6037575902,174.47,174.47,50.91,174.47
6037650602,174.47,174.47,56.97,174.47
6037700101,174.47,174.47,58.79,174.47
6037910202,174.47,174.47,68.48,174.47
6037210010,175.08,175.08,20,175.08
6037406601,175.08,175.08,32.12,175.08
6037408139,175.08,175.08,32.73,175.08
6037503000,175.08,175.08,38.79,175.08
6037532002,175.08,175.08,40.61,175.08
6037201700,175.68,175.68,18.79,175.68
6037275200,175.68,175.68,27.27,175.68
6037408136,175.68,175.68,32.73,175.68
6037433700,175.68,175.68,35.15,175.68
6037502200,175.68,175.68,38.18,175.68
6037530006,175.68,175.68,39.39,175.68
6037554302,175.68,175.68,46.67,175.68
6037920029,175.68,175.68,75.15,175.68
6037980015,175.68,175.68,90.91,175.68
6037117405,176.29,176.29,7.27,176.29
6037119342,176.29,176.29,7.27,176.29
6037134201,176.29,176.29,12.73,176.29
6037197700,176.29,176.29,18.18,176.29
6037216800,176.29,176.29,21.21,176.29
6037402404,176.29,176.29,30.91,176.29
6037407301,176.29,176.29,32.73,176.29
6037408138,176.29,176.29,32.73,176.29
6037463101,176.29,176.29,35.76,176.29
6037800101,176.29,176.29,62.42,176.29
6037128601,176.9,176.9,12.12,176.9
6037135102,176.9,176.9,13.33,176.9
6037265201,176.9,176.9,25.45,176.9
6037430102,176.9,176.9,33.94,176.9
6037431400,176.9,176.9,33.94,176.9
6037533502,176.9,176.9,41.21,176.9
6037533803,176.9,176.9,41.21,176.9
6037535200,176.9,176.9,41.82,176.9
6037800406,176.9,176.9,63.64,176.9
6037101300,177.51,177.51,1,177.51
6037113102,177.51,177.51,7.27,177.51
6037197410,177.51,177.51,18.18,177.51
6037211121,177.51,177.51,20,177.51
6037231400,177.51,177.51,23.03,177.51
6037265202,177.51,177.51,25.45,177.51
6037291300,177.51,177.51,27.27,177.51
6037310602,177.51,177.51,29.7,177.51
6037541400,177.51,177.51,43.03,177.51
6037139503,178.12,178.12,14.55,178.12
6037192610,178.12,178.12,17.58,178.12
6037216700,178.12,178.12,21.21,178.12
6037267901,178.12,178.12,26.06,178.12
6037269700,178.12,178.12,26.06,178.12
6037297202,178.12,178.12,28.48,178.12
6037301000,178.12,178.12,28.48,178.12
6037434001,178.12,178.12,35.15,178.12
6037533106,178.12,178.12,40.61,178.12
6037542501,178.12,178.12,43.64,178.12
6037901213,178.12,178.12,68.48,178.12
6037920112,178.12,178.12,80,178.12
6037920114,178.12,178.12,80,178.12
6037135114,178.72,178.72,13.33,178.72
6037183810,178.72,178.72,15.76,178.72
6037215101,178.72,178.72,21.21,178.72
6037224320,178.72,178.72,22.42,178.72
6037234800,178.72,178.72,23.64,178.72
6037300200,178.72,178.72,28.48,178.72
6037431800,178.72,178.72,34.55,178.72
6037501504,178.72,178.72,38.18,178.72
6037542103,178.72,178.72,43.64,178.72
6037670403,178.72,178.72,58.79,178.72
6037121801,179.33,179.33,8.48,179.33
6037127103,179.33,179.33,10.91,179.33
6037127604,179.33,179.33,10.91,179.33
6037190100,179.33,179.33,16.97,179.33
6037203720,179.33,179.33,18.79,179.33
6037204420,179.33,179.33,19.39,179.33
6037232700,179.33,179.33,23.64,179.33
6037430901,179.33,179.33,33.94,179.33
6037571502,179.33,179.33,48.48,179.33
6037800325,179.33,179.33,63.03,179.33
6037920011,179.33,179.33,74.55,179.33
6037218702,179.94,179.94,21.82,179.94
6037231210,179.94,179.94,23.03,179.94
6037235201,179.94,179.94,23.64,179.94
6037294510,179.94,179.94,27.88,179.94
6037408004,179.94,179.94,32.73,179.94
6037600202,179.94,179.94,52.12,179.94
6037701701,179.94,179.94,60,179.94
6037135113,180.55,180.55,13.33,180.55
6037185202,180.55,180.55,15.76,180.55
6037236203,180.55,180.55,23.64,180.55
6037302201,180.55,180.55,29.09,180.55
6037408706,180.55,180.55,33.33,180.55
